DATES,Enjin Coin,Maker,Solana,Cardano,Monero,Litecoin,Dogecoin,Chainlink,Bitcoin,XRP,Bitcoin Cash,Polygon,Ethereum,Uniswap,VeChain,Curve DAO Token,Avalanche,Algorand,Stellar,IOTA,Cronos,Fantom,Flow,Tezos,Ethereum Classic,Dash,Internet Computer,Elrond,Polkadot,Binance Coin,Terra Classic,Stacks,Wrapped Bitcoin,Axie Infinity,TRON,Zcash,EOS,Hedera Hashgraph,Sand,Filecoin,Tether,Dai,USD Coin,Basic Attention Token,Cosmos,Cosmos.1,TerraUSD,Decentraland,Shiba Inu,Aave
2018-08-03,,,,,120.125,76.965,,,7388.58,0.4377,717.75,,415.495,,0.0151,,,,0.257,,,,,,16.844,209.904,,,,,,,,,0.0304,185.885,7.1826,,,,0.9982,,,,,,,,,
2018-08-04,,,,,,,,,,,,,,,0.013,,,,0.2378,,,,,,,,,,,,,,,,0.0286,,,,,,0.9976,,,,,,,,,
2018-08-05,,,,,115.445,74.425,,,7049.57,0.4353,711.92,,410.755,,0.0142,,,,0.2378,,,,,,17.368,206.555,,,,,,,,,0.03,178.81,7.0364,,,,0.9989,,,,,,,,,
2018-08-06,,,,,113.753,73.63,,,6919.84,0.4192,688.53,,403.382,,0.0134,,,,0.2378,,,,,,18.454,200.832,,,,,,,,,0.0292,181.238,7.0199,,,,0.9985,,,,,,,,,
2018-08-07,,,,,112.265,69.196,,,6877.76,0.3889,673.36,,384.663,,0.0132,,,,0.2378,,,,,,17.219,195.378,,,,,,,,,0.0283,178.263,6.6104,,,,0.9998,,,,,,,,,
2018-08-08,,,,,95.496,62.763,,,6316.9,0.3336,591.76,,357.88,,0.0111,,,,0.1978,,,,,,15.104,175.254,,,,,,,,,0.0247,158.978,5.6099,,,,0.9991,,,,,,,,,
2018-08-09,,,,,100.159,63.707,,,6507.67,0.347,607.35,,363.47,,0.0118,,,,0.221,,,,,,15.059,184.583,,,,,,,,,0.0261,173.74,5.8305,,,,0.9988,,,,,,,,,
2018-08-10,,,,,94.957,60.337,,,6191.24,0.3229,578.47,,342.945,,0.0099,,,,0.2216,,,,,,14.615,172.079,,,,,,,,,0.024,159.873,5.2783,,,,0.9998,,,,,,,,,
2018-08-11,,,,,,,,,,,,,,,0.0095,,,,0.2211,,,,,,,,,,,,,,,,0.0234,,,,,,0.9996,,,,,,,,,
2018-08-12,,,,,94.537,59.59,,,6339.47,0.298,574.33,,320.12,,0.0091,,,,0.2211,,,,,,13.287,168.311,,,,,,,,,0.0226,157.59,5.0404,,,,0.9989,,,,,,,,,
2018-08-13,,,,,91.494,56.345,,,6277.69,0.2791,533.78,,288.542,,0.0075,,,,0.2211,,,,,,12.49,145.448,,,,,,,,,0.0202,146.3,4.6154,,,,1.0003,,,,,,,,,
2018-08-14,,,,,80.251,52.033,,,6074.26,0.2612,486.63,,259.077,,0.0071,,,,0.2211,,,,,,10.815,135.261,,,,,,,,,0.0178,126.385,4.3178,,,,1.0017,,,,,,,,,
2018-08-15,,,,,89.229,56.01,,,6374.87,0.2882,515.98,,287.72,,0.0081,,,,0.2211,,,,,,12.207,154.0,,,,,,,,,0.0195,137.255,4.6852,,,,1.0006,,,,,,,,,
2018-08-16,,,,,89.358,55.388,,,6255.1,0.2927,521.42,,283.38,,0.0104,,,,0.2211,,,,,,14.255,149.74,,,,,,,,,0.0193,138.833,4.6048,,,,0.9985,,,,,,,,,
2018-08-17,,,,,96.472,58.784,,,6480.85,0.3357,557.2,,300.505,,0.0139,,,,0.2211,,,,,,13.961,158.906,,,,,,,,,0.022,146.588,5.1596,,,,1.0001,,,,,,,,,
2018-08-18,,,,,,,,,,,,,,,0.0121,,,,0.2211,,,,,,,,,,,,,,,,0.0208,,,,,,0.9993,,,,,,,,,
2018-08-19,,,,,98.612,58.351,,,6536.55,0.349,574.36,,302.605,,0.0145,,,,0.2301,,,,,,13.588,157.129,,,,,,,,,0.0223,143.693,5.3309,,,,1.0012,,,,,,,,,
2018-08-20,,,,,98.895,55.832,,,6455.22,0.3417,543.8,,286.165,,0.0143,,,,0.2301,,,,,,13.005,148.244,,,,,,,,,0.0217,133.5,5.0796,,,,1.0012,,,,,,,,,
2018-08-21,,,,,92.872,55.917,,,6451.86,0.3312,528.23,,277.277,,0.0153,,,,0.2301,,,,,,12.578,140.761,,,,,,,,,0.0207,132.063,4.8053,,,,1.0,,,,,,,,,
2018-08-22,,,,,88.825,54.623,,,6331.13,0.3161,515.39,,267.79,,0.0127,,,,0.2301,,,,,,12.054,135.855,,,,,,,,,0.0197,126.098,4.5716,,,,0.9988,,,,,,,,,
2018-08-23,,,,,88.71,55.792,,,6418.67,0.3196,518.76,,273.4,,0.0142,,,,0.2301,,,,,,12.292,138.492,,,,,,,,,0.0201,130.383,4.78,,,,0.997,,,,,,,,,
2018-08-24,,,,,92.85,57.779,,,6611.44,0.3245,529.36,,279.985,,0.0144,,,,0.2301,,,,,,12.491,144.621,,,,,,,,,0.0212,137.583,5.038,,,,0.9988,,,,,,,,,
2018-08-25,,,,,,,,,,,,,,,0.0156,,,,0.2301,,,,,,,,,,,,,,,,0.0221,,,,,,0.9991,,,,,,,,,
2018-08-26,,,,,93.374,56.736,,,6678.58,0.3228,521.3,,272.452,,0.0153,,,,0.2301,,,,,,12.386,140.575,,,,,,,,,0.023,134.435,4.9274,,,,0.9993,,,,,,,,,
2018-08-27,,,,,102.155,57.921,,,6719.04,0.3296,529.89,,276.765,,0.0167,,,,0.2301,,,,,,12.389,172.852,,,,,,,,,0.0242,142.34,5.1682,,,,0.998,,,,,,,,,
2018-08-28,,,,,105.583,62.715,,,7083.46,0.3505,565.85,,294.04,,0.0183,,,,0.2301,,,,,,13.237,198.16,,,,,,,,,0.0269,155.23,5.8289,,,,0.9973,,,,,,,,,
2018-08-29,,,,,102.685,61.9,,,7042.05,0.3466,555.7,,289.897,,0.0172,,,,0.2301,,,,,,13.088,186.142,,,,,,,,,0.0257,153.2,6.2405,,,,0.999,,,,,,,,,
2018-08-30,,,,,99.796,59.93,,,6916.68,0.3323,536.41,,284.633,,0.0167,,,,0.2301,,,,,,12.782,179.632,,,,,,,,,0.0243,147.783,6.0225,,,,0.9997,,,,,,,,,
2018-08-31,,,,,115.515,62.113,,,7044.6,0.3364,543.3,,283.24,,0.0173,,,,0.2211,,,,,,12.772,195.14,,,,,,,,,0.0255,149.795,6.4001,,,,0.999,,,,,,,,,
2018-09-01,,,,,,,,,,,,,,,0.0184,,,,0.2211,,,,,,,,,,,,,,,,0.0265,,,,,,0.999,,,,,,,,,
2018-09-02,,,,,121.905,65.445,,,7280.88,0.3407,637.28,,293.707,,0.0182,,,,0.2211,,,,,,13.191,212.1,,,,,,,,,0.0258,153.8,6.5315,,,,0.991,,,,,,,,,
2018-09-03,,,,,134.705,65.557,,,7298.59,0.3368,630.92,,290.557,,0.019,,,,0.2211,,,,,,14.235,218.537,,,,,,,,,0.0253,157.785,6.5261,,,,0.9983,,,,,,,,,
2018-09-04,,,,,137.188,67.995,,,7361.57,0.3307,628.5,,285.297,,0.0192,,,,0.2211,,,,,,13.944,215.7,,,,,,,,,0.0254,155.3,6.4822,,,,0.9971,,,,,,,,,
2018-09-05,,,,,121.71,60.477,,,6949.01,0.2945,545.85,,245.553,,0.0172,,,,0.2117,,,,,,12.371,186.443,,,,,,,,,0.0224,136.85,5.472,,,,0.9979,,,,,,,,,
2018-09-06,,,,,114.633,56.233,,,6440.22,0.299,508.09,,224.698,,0.0158,,,,0.2117,,,,,,11.72,176.205,,,,,,,,,0.0211,127.785,5.0768,,,,0.9971,,,,,,,,,
2018-09-07,,,,,112.638,56.612,,,6446.93,0.2934,498.46,,218.425,,0.0155,,,,0.2117,,,,,,11.744,184.917,,,,,,,,,0.0208,126.525,5.0788,,,,0.9992,,,,,,,,,
2018-09-08,,,,,,,,,,,,,,,0.0144,,,,0.2117,,,,,,,,,,,,,,,,0.0191,,,,,,0.997,,,,,,,,,
2018-09-09,,,,,109.403,56.14,,,6386.93,0.2833,489.19,,201.513,,0.0152,,,,0.2117,,,,,,11.454,196.85,,,,,,,,,0.0201,122.34,5.0924,,,,0.9982,,,,,,,,,
2018-09-10,,,,,105.593,53.875,,,6301.63,0.2656,465.45,,196.53,,0.0142,,,,0.2117,,,,,,11.331,200.03,,,,,,,,,0.0194,119.4,5.0207,,,,0.9974,,,,,,,,,
2018-09-11,,,,,103.498,50.794,,,6253.25,0.2585,435.14,,181.848,,0.013,,,,0.2018,,,,,,11.037,183.62,,,,,,,,,0.0182,111.585,4.8202,,,,0.9977,,,,,,,,,
2018-09-12,,,,,101.028,51.643,,,6305.47,0.268,427.87,,181.978,,0.0137,,,,0.2018,,,,,,10.576,180.98,,,,,,,,,0.0182,107.845,4.9247,,,,0.9979,,,,,,,,,
2018-09-13,,,,,111.813,53.942,,,6467.47,0.279,468.48,,205.69,,0.0138,,,,0.2018,,,,,,10.994,192.233,,,,,,,,,0.0197,116.165,5.4173,,,,0.995,,,,,,,,,
2018-09-14,,,,,116.34,58.174,,,6535.01,0.2791,457.07,,218.563,,0.0142,,,,0.2018,,,,,,11.121,194.624,,,,,,,,,0.0202,121.165,5.3485,,,,0.997,,,,,,,,,
2018-09-15,,,,,,,,,,,,,,,0.0144,,,,0.2018,,,,,,,,,,,,,,,,0.02,,,,,,0.9961,,,,,,,,,
2018-09-16,,,,,117.163,57.144,,,6500.09,0.2811,448.51,,221.743,,0.0142,,,,0.2018,,,,,,11.184,188.475,,,,,,,,,0.0201,118.635,5.4167,,,,0.996,,,,,,,,,
2018-09-17,,,,,109.238,51.785,,,6216.01,0.267,411.56,,194.845,,0.0124,,,,0.2018,,,,,,10.145,181.32,,,,,,,,,0.0182,106.71,4.7277,,,,0.9988,,,,,,,,,
2018-09-18,,,,,112.133,54.02,,,6317.7,0.3134,430.76,,207.78,,0.013,,,,0.2018,,,,,,10.59,186.964,,,,,,,,,0.0193,111.965,5.059,,,,0.9994,,,,,,,,,
2018-09-19,,,,,111.36,54.55,,,6423.81,0.3296,435.5,,210.898,,0.0131,,,,0.2018,,,,,,10.9,193.451,,,,,,,,,0.02,113.96,5.2706,,,,0.999,,,,,,,,,
2018-09-20,,,,,111.373,53.93,,,6377.21,0.4035,427.62,,208.648,,0.013,,,,0.211,,,,,,10.743,189.1,,,,,,,,,0.0201,115.9,5.3093,,,,0.996,,,,,,,,,
2018-09-21,,,,,123.098,60.321,,,6708.69,0.5283,495.09,,242.49,,0.0142,,,,0.211,,,,,,11.566,204.921,,,,,,,,,0.0245,125.235,6.041,,,,0.994,,,,,,,,,
2018-09-22,,,,,,,,,,,,,,,0.0138,,,,0.211,,,,,,,,,,,,,,,,0.0236,,,,,,0.999,,,,,,,,,
2018-09-23,,,,,121.115,60.652,,,6676.59,0.566,485.11,,241.708,,0.014,,,,0.211,,,,,,11.497,203.329,,,,,,,,,0.0236,131.515,5.957,,,,0.999,,,,,,,,,
2018-09-24,,,,,118.06,58.435,,,6626.29,0.523,467.81,,234.455,,0.0134,,,,0.2753,,,,,,11.18,193.795,,,,,,,,,0.0227,140.98,5.7494,,,,0.9985,,,,,,,,,
2018-09-25,,,,,115.403,57.585,,,6386.6,0.4532,435.27,,213.983,,0.0126,,,,0.2753,,,,,,11.131,184.073,,,,,,,,,0.021,131.2,5.4006,,,,0.9988,,,,,,,,,
2018-09-26,,,,,115.133,58.71,,,6497.72,0.5311,535.11,,219.308,,0.0127,,,,0.2753,,,,,,11.177,189.535,,,,,,,,,0.0215,134.845,5.6529,,,,0.998,,,,,,,,,
2018-09-27,,,,,119.803,63.99,,,6694.08,0.5443,562.38,,228.178,,0.0131,,,,0.2753,,,,,,11.406,195.221,,,,,,,,,0.0228,141.335,5.8482,,,,0.9979,,,,,,,,,
2018-09-28,,,,,116.65,61.75,,,6643.42,0.5335,538.04,,220.528,,0.0133,,,,0.2753,,,,,,11.24,187.47,,,,,,,,,0.0221,136.635,5.7877,,,,0.9989,,,,,,,,,
2018-09-29,,,,,,,,,,,,,,,0.0129,,,,0.2753,,,,,,,,,,,,,,,,0.0222,,,,,,0.998,,,,,,,,,
2018-09-30,,,,,114.66,60.24,,,6561.3,0.5664,522.79,,228.528,,0.0129,,,,0.2753,,,,,,11.207,185.64,,,,,,,,,0.0219,129.085,5.487,,,,0.9959,,,,,,,,,
2018-10-01,,,,,115.028,60.255,,,6550.06,0.5806,528.08,,229.243,,0.0127,,,,0.2753,,,,,,11.21,185.19,,,,,,,,,0.0219,127.235,5.6707,,,,0.9952,,,,,,,,,
2018-10-02,,,,,115.37,59.535,,,6524.3,0.5453,535.72,,225.653,,0.0129,,,,0.2753,,,,,,11.142,182.39,,,,,,,,,0.0219,125.175,5.6396,,,,0.9925,,,,,,,,,
2018-10-03,,,,,112.34,56.875,,,6438.41,0.5194,513.75,,217.113,,0.0129,,,,0.2753,,,,,,10.964,176.585,,,,,,,,,0.0215,122.39,5.5102,,,,0.9918,,,,,,,,,
2018-10-04,,,,,114.605,58.444,,,6546.01,0.5318,517.96,,222.095,,0.0129,,,,0.2753,,,,,,11.061,180.44,,,,,,,,,0.0228,124.495,5.7764,,,,0.9927,,,,,,,,,
2018-10-05,,,,,113.748,57.965,,,6539.04,0.5112,510.91,,222.193,,0.0133,,,,0.2753,,,,,,10.984,180.485,,,,,,,,,0.0229,127.22,5.7354,,,,0.9918,,,,,,,,,
2018-10-06,,,,,,,,,,,,,,,0.0133,,,,0.2753,,,,,,,,,,,,,,,,0.0239,,,,,,0.9924,,,,,,,,,
2018-10-07,,,,,112.76,57.26,,,6532.65,0.471,512.28,,223.193,,0.0132,,,,0.2753,,,,,,10.813,179.95,,,,,,,,,0.0256,124.05,5.6641,,,,0.9934,,,,,,,,,
2018-10-08,,,,,114.505,59.4,,,6623.01,0.4921,529.81,,229.395,,0.0141,,,,0.2753,,,,,,11.0,182.53,,,,,,,,,0.0272,126.355,5.9491,,,,0.9925,,,,,,,,,
2018-10-09,,,,,112.96,58.21,,,6579.83,0.4749,516.27,,226.668,,0.0135,,,,0.2435,,,,,,10.878,180.445,,,,,,,,,0.0258,125.57,5.9012,,,,0.9898,,,,,,,,,
2018-10-10,,,,,113.65,57.475,,,6534.38,0.4645,517.58,,225.013,,0.0135,,,,0.2435,,,,,,10.831,179.835,,,,,,,,,0.0255,124.485,5.8743,,,,0.9821,,,,,,,,,
2018-10-11,,,,,103.925,51.92,,,6204.33,0.4032,447.83,,199.27,,0.0118,,,,0.2435,,,,,,9.712,162.315,,,,,,,,,0.0218,113.925,5.251,,,,0.9823,,,,,,,,,
2018-10-12,,,,,101.85,52.97,,,6214.23,0.4266,448.69,,196.615,,0.0114,,,,0.2435,,,,,,9.443,159.5,,,,,,,,,0.0236,110.56,5.1791,,,,0.98,,,,,,,,,
2018-10-13,,,,,,,,,,,,,,,0.0116,,,,0.2435,,,,,,,,,,,,,,,,0.0232,,,,,,0.978,,,,,,,,,
2018-10-14,,,,,102.08,51.875,,,6217.26,0.4171,448.66,,197.323,,0.0114,,,,0.2435,,,,,,9.518,161.035,,,,,,,,,0.0241,111.105,5.175,,,,0.9755,,,,,,,,,
2018-10-15,,,,,106.418,53.33,,,6390.7,0.4376,459.79,,204.718,,0.0118,,,,0.2435,,,,,,9.652,162.095,,,,,,,,,0.0249,112.68,5.4236,,,,0.999,,,,,,,,,
2018-10-16,,,,,107.513,52.915,,,6460.39,0.467,462.34,,207.173,,0.0119,,,,0.2435,,,,,,9.72,164.56,,,,,,,,,0.0241,115.46,5.4508,,,,0.9601,,,,,,,,,
2018-10-17,,,,,106.57,52.625,,,6437.85,0.4651,447.13,,206.163,,0.012,,,,0.2435,,,,,,9.883,163.915,,,,,,,,,0.0239,119.17,5.4211,,,,0.957,,,,,,,,,
2018-10-18,,,,,103.985,51.445,,,6392.22,0.4539,435.52,,202.128,,0.0116,,,,0.2435,,,,,,9.629,157.935,,,,,,,,,0.0245,119.49,5.3586,,,,0.9638,,,,,,,,,
2018-10-19,,,,,104.188,52.745,,,6384.37,0.455,446.49,,204.458,,0.0117,,,,0.2435,,,,,,9.626,154.44,,,,,,,,,0.0239,120.695,5.3342,,,,0.97,,,,,,,,,
2018-10-20,,,,,,,,,,,,,,,0.0114,,,,0.2435,,,,,,,,,,,,,,,,0.0243,,,,,,0.973,,,,,,,,,
2018-10-21,,,,,106.593,52.735,,,6438.3,0.4592,455.41,,207.695,,0.0113,,,,0.2416,,,,,,9.686,157.365,,,,,,,,,0.0244,125.71,5.4846,,,,0.9749,,,,,,,,,
2018-10-22,,,,,105.36,51.94,,,6413.52,0.4546,453.62,,206.385,,0.0111,,,,0.2416,,,,,,10.036,154.445,,,,,,,,,0.024,123.225,5.3953,,,,0.9759,,,,,,,,,
2018-10-23,,,,,109.12,52.005,,,6390.78,0.4639,447.76,,205.598,,0.0117,,,,0.2416,,,,,,9.845,155.445,,,,,,,,,0.0235,121.35,5.4223,,,,0.9746,,,,,,,,,
2018-10-24,,,,,108.585,52.577,,,6425.61,0.4659,447.63,,204.49,,0.0116,,,,0.2416,,,,,,9.902,159.498,,,,,,,,,0.0234,125.693,5.4759,,,,0.9763,,,,,,,,,
2018-10-25,,,,,106.98,51.755,,,6400.44,0.4568,437.63,,199.933,,0.0114,,,,0.2416,,,,,,9.719,156.835,,,,,,,,,0.0233,126.398,5.463,,,,0.9764,,,,,,,,,
2018-10-26,,,,,106.515,51.688,,,6401.99,0.4569,434.45,,200.67,,0.0113,,,,0.2416,,,,,,9.649,157.44,,,,,,,,,0.024,121.565,5.4604,,,,0.9781,,,,,,,,,
2018-10-27,,,,,,,,,,,,,,,0.0109,,,,0.2416,,,,,,,,,,,,,,,,0.0235,,,,,,0.9899,,,,,,,,,
2018-10-28,,,,,104.735,51.28,,,6395.61,0.4557,433.64,,201.733,,0.0109,,,,0.2416,,,,,,9.561,156.55,,,,,,,,,0.0236,123.16,5.4566,,,,0.99,,,,,,,,,
2018-10-29,,,,,101.18,48.593,,,6243.46,0.4355,411.36,,193.265,,0.0104,,,,0.2209,,,,,,9.059,151.243,,,,,,,,,0.022,115.623,5.1832,,,,0.987,,,,,,,,,
2018-10-30,,,,,102.29,48.595,,,6265.27,0.4408,413.69,,194.668,,0.0101,,,,0.2209,,,,,,9.004,153.608,,,,,,,,,0.0221,116.433,5.1889,,,,0.987,,,,,,,,,
2018-10-31,,,,,104.525,49.722,,,6302.4,0.4506,423.82,,196.44,,0.0105,,,,0.2209,,,,,,9.112,153.605,,,,,,,,,0.0223,116.42,5.2997,,,,0.9924,,,,,,,,,
2018-11-01,,,,,104.138,50.117,,,6335.36,0.4551,422.34,,197.243,,0.0105,,,,0.2209,,,,,,9.122,154.888,,,,,,,,,0.0223,117.175,5.2935,,,,0.9913,,,,,,,,,
2018-11-02,,,,,106.225,51.205,,,6351.1,0.4571,461.06,,200.048,,0.0106,,,,0.2209,,,,,,9.201,155.633,,,,,,,,,0.0229,119.088,5.4076,,,,0.993,,,,,,,,,
2018-11-03,,,,,,,,,,,,,,,0.0104,,,,0.2372,,,,,,,,,,,,,,,,0.0227,,,,,,0.9932,,,,,,,,,
2018-11-04,,,,,112.108,53.98,,,6413.12,0.464,554.4,,210.435,,0.011,,,,0.2372,,,,,,9.486,165.005,,,,,,,,,0.0239,121.52,,,,,0.9912,,,,,,,,,
2018-11-05,,,,,110.293,53.188,,,6400.96,0.4835,553.14,,206.825,,0.0106,,,,0.2372,,,,,,9.348,164.585,,,,,,,,,0.0238,122.05,5.4449,,,,0.9901,,,,,,,,,
2018-11-06,,,,,112.313,54.905,,,6420.95,0.54,615.8,,215.938,,0.0111,,,,0.2372,,,,,,9.822,169.878,,,,,,,,,0.0244,129.305,5.687,,,,0.9907,,,,,,,,,
2018-11-07,,,,,111.15,53.992,,,6501.65,0.5372,614.18,,217.058,,0.011,,,,0.2372,,,,,,9.652,166.148,,,,,,,,,0.0242,128.16,5.6781,,,,0.991,,,,,,,,,
2018-11-08,,,,,109.22,52.895,,,6419.5,0.5009,589.1,,212.53,,0.0106,,,,0.2372,,,,,,9.554,166.769,,,,,,,,,0.0235,136.235,5.5421,,,,0.9893,,,,,,,,,
2018-11-09,,,,,106.39,51.317,,,6326.2,0.4938,535.84,,207.753,,0.0106,,,,0.2372,,,,,,9.423,159.698,,,,,,,,,0.0235,132.59,5.3986,,,,0.9871,,,,,,,,,
2018-11-10,,,,,,,,,,,,,,,0.0104,,,,0.2372,,,,,,,,,,,,,,,,0.0232,,,,,,0.9898,,,,,,,,,
2018-11-11,,,,,105.68,50.32,,,6314.2,0.4979,519.44,,207.768,,0.0103,,,,0.2372,,,,,,9.182,159.733,,,,,,,,,0.0226,128.183,5.3204,,,,0.9868,,,,,,,,,
2018-11-12,,,,,106.695,50.115,,,6309.96,0.5155,509.7,,207.913,,0.0101,,,,0.2372,,,,,,9.271,162.61,,,,,,,,,0.0227,132.568,5.4516,,,,0.9824,,,,,,,,,
2018-11-13,,,,,106.17,48.9,,,6280.74,0.5054,511.63,,203.598,,0.0095,,,,0.2575,,,,,,9.178,160.595,,,,,,,,,0.022,131.353,5.3153,,,,0.9695,,,,,,,,,
2018-11-14,,,,,91.917,42.09,,,5551.06,0.447,425.01,,176.115,,0.008,,,,0.216,,,,,,7.96,149.585,,,,,,,,,0.0186,113.615,4.7165,,,,0.95,,,,,,,,,
2018-11-15,,,,,88.224,42.817,,,5469.65,0.4587,383.69,,175.235,,0.0078,,,,0.216,,,,,,7.755,137.413,,,,,,,,,0.0187,110.183,4.5966,,,,0.973,,,,,,,,,
2018-11-16,,,,,87.788,41.788,,,5451.72,0.4632,362.95,,170.918,,0.0078,,,,0.216,,,,,,7.552,136.225,,,,,,,,,0.019,109.283,4.5062,,,,0.9802,,,,,,,,,
2018-11-17,,,,,,,,,,,,,,,0.0078,,,,0.216,,,,,,,,,,,,,,,,0.0187,,,,,,0.9794,,,,,,,,,
2018-11-18,,,,,89.439,41.798,,,5543.73,0.4969,354.62,,174.243,,0.0078,,,,0.2436,,,,,,7.42,132.875,,,,,,,,,0.0187,113.588,4.578,,,,0.9809,,,,,,,,,
2018-11-19,,,,,74.622,35.993,,,4785.55,0.4821,265.74,,147.268,,0.0061,,,,0.2436,,,,,,6.407,110.665,,,,,,,,,0.016,98.636,4.0613,,,,0.975,,,,,,,,,
2018-11-20,,,,,68.311,32.825,,,4337.68,0.429,254.55,,131.29,,0.0051,,,,0.2436,,,,,,5.763,105.03,,,,,,,,,0.0135,86.974,3.7411,,,,0.9562,,,,,,,,,
2018-11-21,,,,,69.351,33.165,,,4450.42,0.4348,242.15,,132.213,,0.0057,,,,0.2436,,,,,,5.731,113.145,,,,,,,,,0.0142,83.586,3.747,,,,0.9708,,,,,,,,,
2018-11-22,,,,,68.281,33.165,,,4427.83,0.4297,217.35,,128.755,,0.0055,,,,0.2436,,,,,,5.695,108.285,,,,,,,,,0.0144,82.744,3.6845,,,,0.9765,,,,,,,,,
2018-11-23,,,,,66.909,31.43,,,4260.57,0.3968,212.22,,120.065,,0.0051,,,,0.2436,,,,,,5.216,98.643,,,,,,,,,0.0134,77.792,3.6018,,,,0.9689,,,,,,,,,
2018-11-24,,,,,,,,,,,,,,,0.005,,,,0.2436,,,,,,,,,,,,,,,,0.0134,,,,,,0.9695,,,,,,,,,
2018-11-25,,,,,59.859,31.42,,,4048.03,0.3752,189.5,,116.208,,0.0045,,,,0.1498,,,,,,4.892,93.765,,,,,,,,,0.012,72.372,3.3973,,,,0.9668,,,,,,,,,
2018-11-26,,,,,53.813,28.985,,,3663.84,0.3461,176.53,,104.383,,0.0043,,,,0.1378,,,,,,4.359,87.93,,,,,,,,,0.0115,64.383,3.1333,,,,0.9616,,,,,,,,,
2018-11-27,,,,,57.746,30.56,,,3767.37,0.3578,177.98,,108.45,,0.0043,,,,0.1397,,,,,,4.666,89.895,,,,,,,,,0.0115,73.626,2.9784,,,,0.9691,,,,,,,,,
2018-11-28,,,,,63.362,34.33,,,4221.02,0.3902,191.55,,120.6,,0.0055,,,,0.1649,,,,,,5.046,100.021,,,,,,,,,0.0154,79.564,3.2689,,,,0.9884,,,,,,,,,
2018-11-29,,,,,60.733,33.1,,,4183.59,0.3732,176.76,,114.908,,0.0053,,,,0.1649,,,,,,4.913,95.535,,,,,,,,,0.0155,87.855,2.9512,,,,0.9862,,,,,,,,,
2018-11-30,,,,,57.252,31.43,,,3930.38,0.3579,169.91,,111.488,,0.0048,,,,0.1574,,,,,,4.585,91.285,,,,,,,,,0.0142,78.101,2.8735,,,,0.9845,,,,,,,,,
2018-12-01,,,,,,,,,,,,,,,0.0051,,,,0.1574,,,,,,,,,,,,,,,,0.015,,,,,,0.9891,,,,,,,,,
2018-12-02,,,,,61.172,33.925,,,4148.09,0.3666,176.65,,116.383,,0.005,,,,0.1574,,,,,,5.383,94.401,,,,,,,,,0.015,80.666,2.9565,,,,0.9848,,,,,,,,,
2018-12-03,,,,,55.0,31.27,,,3870.97,0.3467,159.61,,108.44,,0.0046,,,,0.1574,,,,,,4.662,85.24,,,,,,,,,0.0138,72.525,2.6295,,,,0.9585,,,,,,,,,
2018-12-04,,,,,57.509,30.735,,,3898.03,0.3481,147.32,,108.868,,0.0047,,,,0.1574,,,,,,4.474,84.325,,,,,,,,,0.0142,74.615,2.4467,,,,0.9618,,,,,,,,,
2018-12-05,,,,,52.0,29.117,,,3723.53,0.3354,130.1,,101.688,,0.0045,,,,0.1574,,,,,,4.056,78.896,,,,,,,,,0.0139,66.567,2.1921,,,,0.9783,,,,,,,,,
2018-12-06,,,,,48.296,27.91,,,3596.41,0.3211,114.66,,95.07,,0.0044,,,,0.125,,,,,,3.851,70.637,,,,,,,,,0.0135,61.948,1.962,,,,0.985,,,,,,,,,
2018-12-07,,,,,45.999,24.94,,,3388.91,0.3026,105.37,,92.998,,0.0039,,,,0.125,,,,,,4.042,65.705,,,,,,,,,0.0128,56.655,1.7336,,,,0.9937,,,,,,,,,
2018-12-08,,,,,,,,,,,,,,,0.0038,,,,0.125,,,,,,,,,,,,,,,,0.0131,,,,,,0.9916,,,,,,,,,
2018-12-09,,,,,48.252,25.22,,,3526.26,0.3068,107.3,,93.045,,0.0042,,,,0.125,,,,,,4.002,75.84,,,,,,,,,0.0137,60.944,2.0262,,,,0.995,,,,,,,,,
2018-12-10,,,,,44.066,24.235,,,3400.92,0.2954,101.37,,89.058,,0.0038,,,,0.125,,,,,,3.967,68.852,,,,,,,,,0.0131,57.308,1.9394,,,,0.9915,,,,,,,,,
2018-12-11,,,,,43.432,23.48,,,3373.78,0.2981,98.28,,87.91,,0.0037,,,,0.1103,,,,,,3.825,64.225,,,,,,,,,0.0133,54.234,1.8584,,,,0.991,,,,,,,,,
2018-12-12,,,,,44.167,24.445,,,3440.18,0.3043,98.55,,89.898,,0.0037,,,,0.1103,,,,,,3.959,66.844,,,,,,,,,0.0135,56.37,2.0102,,,,0.9945,,,,,,,,,
2018-12-13,,,,,41.07,22.895,,,3254.81,0.2947,90.67,,84.34,,0.0035,,,,0.1103,,,,,,3.919,61.023,,,,,,,,,0.013,51.927,1.8466,,,,0.9883,,,,,,,,,
2018-12-14,,,,,38.676,22.62,,,3156.89,0.281,76.83,,81.79,,0.0034,,,,0.0944,,,,,,3.725,58.997,,,,,,,,,0.0125,49.203,1.7883,,,,0.9872,,,,,,,,,
2018-12-15,,,,,,,,,,,,,,,0.0034,,,,0.0944,,,,,,,,,,,,,,,,0.0127,,,,,,0.9889,,,,,,,,,
2018-12-16,,,,,39.2,25.615,,,3203.6,0.2836,79.9,,83.875,,0.0034,,,,0.0944,,,,,,3.685,63.197,,,,,,,,,0.0131,51.8,1.9237,,,,0.9912,,,,,,,,,
